,in_prod_name,pro_status_cd,status_list,category,3,5,12,no_numbers
2869,SAFZ8-135-F8-M6-N5-SC10-SX10.00,13-5-4-3-431-430-6-445-444-12-40-202-39-203-10-11,"['13', '5', '4', '3', '431', '430', '6', '445', '444', '12', '40', '202', '39', '203', '10', '11']",2,1,1,1,SAFZ--F-M-N-SC-SX.
2870,SAHD8-82-F9-M6-N4-H15,13-507-506-39-12-40-11-10-202-203,"['13', '507', '506', '39', '12', '40', '11', '10', '202', '203']",2,0,0,1,SAHD--F-M-N-H
2871,SAHD8-82-F9-M6-N4-H15,13-507-506-12-40-39-10-202-203-11,"['13', '507', '506', '12', '40', '39', '10', '202', '203', '11']",2,0,0,1,SAHD--F-M-N-H
2872,SFAA16-326-F4-P12-M6-N8,10-203-4-40-6-39-11-5-3-202,"['10', '203', '4', '40', '6', '39', '11', '5', '3', '202']",2,1,1,0,SFAA--F-P-M-N
2873,SFAA16-70-F14-P12-M8-N8-LKC,3-5-4-11-203-202-6-40-10-39,"['3', '5', '4', '11', '203', '202', '6', '40', '10', '39']",2,1,1,0,SFAA--F-P-M-N-LKC
2874,SFAA16-75-F14-P12-M8-N8-LKC,10-6-3-4-11-202-203-5-40-39,"['10', '6', '3', '4', '11', '202', '203', '5', '40', '39']",2,1,1,0,SFAA--F-P-M-N-LKC
2875,SFAA50-550-F4-P40-M16-N16-SC530,3-4-11-203-430-12-10-40-39-13-431-202,"['3', '4', '11', '203', '430', '12', '10', '40', '39', '13', '431', '202']",2,1,0,1,SFAA--F-P-M-N-SC
2876,SFAA8-49-F3-P6-M3-N4,6-11-10-202-203-39-5-40-4-3,"['6', '11', '10', '202', '203', '39', '5', '40', '4', '3']",2,1,1,0,SFAA--F-P-M-N
2877,SFAB10-52-F2-P8-M4-T15-S12-Q6,202-10-3-40-11-39-203,"['202', '10', '3', '40', '11', '39', '203']",2,1,0,0,SFAB--F-P-M-T-S-Q
2878,SFAB20-150-F9-P16-M10-T33-S25-Q12,11-39-40-203-3-10-202,"['11', '39', '40', '203', '3', '10', '202']",2,1,0,0,SFAB--F-P-M-T-S-Q
2879,SFAB20-440-F5-P15-M6-T92-S92-QMC20,203-40-39-11-202-10-4-6-5-3,"['203', '40', '39', '11', '202', '10', '4', '6', '5', '3']",2,1,1,0,SFAB--F-P-M-T-S-QMC
2880,SFAB25-37-F28-P20-M8-T25-S20-Q16,202-3-10-203-5-11-4-39-40,"['202', '3', '10', '203', '5', '11', '4', '39', '40']",2,1,1,0,SFAB--F-P-M-T-S-Q
2881,SFAB30-40-F16-P15-M6-T18-S15-Q10,203-3-5-40-39-4-11-6-202-10,"['203', '3', '5', '40', '39', '4', '11', '6', '202', '10']",2,1,1,0,SFAB--F-P-M-T-S-Q
2882,SFAB35-1252-F5-P20-M12-T90-S25-Q20,40-11-203-4-5-6-10-202-39-3,"['40', '11', '203', '4', '5', '6', '10', '202', '39', '3']",2,1,1,0,SFAB--F-P-M-T-S-Q
2883,SFAC10-50-F30-P8,40-203-6-4-3-39-10-5-11-202,"['40', '203', '6', '4', '3', '39', '10', '5', '11', '202']",2,1,1,0,SFAC--F-P
2884,SFAC12-190-F7-P10-RC8,5-13-202-3-6-4-40-425-10-39-11-424-203-12,"['5', '13', '202', '3', '6', '4', '40', '425', '10', '39', '11', '424', '203', '12']",2,1,1,1,SFAC--F-P-RC
2885,SFAC16-170-F30-P12,40-6-5-10-4-3-11-203-202-39,"['40', '6', '5', '10', '4', '3', '11', '203', '202', '39']",2,1,1,0,SFAC--F-P
2886,SFAC16-219-F11-P10,5-3-6-4-39-10-203-40-11-202,"['5', '3', '6', '4', '39', '10', '203', '40', '11', '202']",2,1,1,0,SFAC--F-P
2887,SFAC20-210-F30-P12,3-39-5-10-6-202-40-4-11-203,"['3', '39', '5', '10', '6', '202', '40', '4', '11', '203']",2,1,1,0,SFAC--F-P
2888,SFAC20-361-F25-P16,4-5-3-6-40-11-39,"['4', '5', '3', '6', '40', '11', '39']",0,1,1,0,SFAC--F-P
2889,SFAC25-205-F10-P10,39-3-6-5-40-203-202-4-10-11,"['39', '3', '6', '5', '40', '203', '202', '4', '10', '11']",2,1,1,0,SFAC--F-P
2890,SFAD10-25-F10-B8-P6-N6,10-6-203-202-11-5-3-40-39-4,"['10', '6', '203', '202', '11', '5', '3', '40', '39', '4']",2,1,1,0,SFAD--F-B-P-N
2891,SFAD10-39-F10-B8-P6-N6,3-203-6-10-202-11-40-4-39-5,"['3', '203', '6', '10', '202', '11', '40', '4', '39', '5']",2,1,1,0,SFAD--F-B-P-N
2892,SFAD10-62-F20-B9-P6-N6-LKC,5-40-202-203-39-11-6-4-3-10,"['5', '40', '202', '203', '39', '11', '6', '4', '3', '10']",2,1,1,0,SFAD--F-B-P-N-LKC
2893,SFAD12-135-F18-B12-P8-N8,202-6-5-4-3-10-203-40-39-11,"['202', '6', '5', '4', '3', '10', '203', '40', '39', '11']",2,1,1,0,SFAD--F-B-P-N
2894,SFAD12-135-F18-B12-P8-N8,6-4-5-3-10-40-202-203-11-39,"['6', '4', '5', '3', '10', '40', '202', '203', '11', '39']",2,1,1,0,SFAD--F-B-P-N
2895,SFAD12-135-F18-B12-P8-N8,10-3-4-6-5-202-203-39-40-11,"['10', '3', '4', '6', '5', '202', '203', '39', '40', '11']",2,1,1,0,SFAD--F-B-P-N
2896,SFAD12-135-F18-B12-P8-N8,5-6-3-4-10-202-40-11-203-39,"['5', '6', '3', '4', '10', '202', '40', '11', '203', '39']",2,1,1,0,SFAD--F-B-P-N
2897,SFAD13-95-F20-B17-P8-N8-SC5,40-430-431-12-13-39-11-203-4-202-10-5-6-3,"['40', '430', '431', '12', '13', '39', '11', '203', '4', '202', '10', '5', '6', '3']",2,1,1,1,SFAD--F-B-P-N-SC
2898,SFAD16-35-F15-B13-P5-N5,203-39-40-10-202-11,"['203', '39', '40', '10', '202', '11']",2,0,0,0,SFAD--F-B-P-N
2899,SFAD16-35-F15-B13-P5-N5,11-203-10-40-202-39,"['11', '203', '10', '40', '202', '39']",2,0,0,0,SFAD--F-B-P-N
2900,SFAD16-35-F15-B13-P5-N5,11-203-202-40-10-39,"['11', '203', '202', '40', '10', '39']",2,0,0,0,SFAD--F-B-P-N
2901,SFAD16-35-F15-B13-P5-N5,11-39-10-202-40-203,"['11', '39', '10', '202', '40', '203']",2,0,0,0,SFAD--F-B-P-N
2902,SFAD16-35-F15-B13-P5-N5,202-39-40-10-11-203,"['202', '39', '40', '10', '11', '203']",2,0,0,0,SFAD--F-B-P-N
2903,SFAD16-47-F10-B7-P8-N8,11-40-39-4-6-203-3-5-202-10,"['11', '40', '39', '4', '6', '203', '3', '5', '202', '10']",2,1,1,0,SFAD--F-B-P-N
2904,SFAD30-250-F50-B30-P20-N20,4-203-3-40-5-11-202-10-39,"['4', '203', '3', '40', '5', '11', '202', '10', '39']",2,1,1,0,SFAD--F-B-P-N
2905,SFAD40-245-F23-B18-P20-N20-WSC20-X20,4-203-3-6-202-40-11-13-10-39-490-5-12-491,"['4', '203', '3', '6', '202', '40', '11', '13', '10', '39', '490', '5', '12', '491']",2,1,1,1,SFAD--F-B-P-N-WSC-X
2906,SFAD40-320-F150-B145-P30-N16,202-6-5-4-10-3-11-39-203-40,"['202', '6', '5', '4', '10', '3', '11', '39', '203', '40']",2,1,1,0,SFAD--F-B-P-N
2907,SFAD40-335-F85-B80-P30-N16,10-202-203-39-11-40-5-3-6-4,"['10', '202', '203', '39', '11', '40', '5', '3', '6', '4']",2,1,1,0,SFAD--F-B-P-N
2908,SFAD40-335-F85-B80-P30-N16,202-11-40-203-39-10-5-4-3-6,"['202', '11', '40', '203', '39', '10', '5', '4', '3', '6']",2,1,1,0,SFAD--F-B-P-N
2909,SFAD40-335-F85-B80-P30-N16,3-10-39-4-202-203-11-5-40,"['3', '10', '39', '4', '202', '203', '11', '5', '40']",2,1,1,0,SFAD--F-B-P-N
2910,SFAD40-652-F85-B80-PMC30-N20-WSC20-X50,3-4-10-202-5-6-40-203-11-13-491-490-12-39,"['3', '4', '10', '202', '5', '6', '40', '203', '11', '13', '491', '490', '12', '39']",2,1,1,1,SFAD--F-B-PMC-N-WSC-X
2911,SFAD5-134-F11-B9-P3-N3,10-3-4-40-5-11-203-202-6-39,"['10', '3', '4', '40', '5', '11', '203', '202', '6', '39']",2,1,1,0,SFAD--F-B-P-N
2912,SFAD6-130-F10-B8-P4-N3,11-39-203-202-40-10,"['11', '39', '203', '202', '40', '10']",2,0,0,0,SFAD--F-B-P-N
2913,SFAD6-30-F5-B3-P4-N3,6-5-3-4-202-39-11-40-10-203,"['6', '5', '3', '4', '202', '39', '11', '40', '10', '203']",2,1,1,0,SFAD--F-B-P-N
2914,SFAD6-70-F10-B6-P3-N3-SC5,40-12-202-13-431-39-11-10-203-430,"['40', '12', '202', '13', '431', '39', '11', '10', '203', '430']",2,0,0,1,SFAD--F-B-P-N-SC
2915,SFAD8-116-F8-B5-P3-N3,4-5-3-6-10-40-202-203-39-11,"['4', '5', '3', '6', '10', '40', '202', '203', '39', '11']",2,1,1,0,SFAD--F-B-P-N
2916,SFAD8-121-F8-B5-P3-N3,3-5-4-6-39-40-10-202-203-11,"['3', '5', '4', '6', '39', '40', '10', '202', '203', '11']",2,1,1,0,SFAD--F-B-P-N
2917,SFAD8-25-F8-B6-P4-N4,3-6-40-5-11-4-39,"['3', '6', '40', '5', '11', '4', '39']",0,1,1,0,SFAD--F-B-P-N
2918,SFAF25-275-F35-B25-P20-M16,11-3-10-5-4-6-202-203-40-39,"['11', '3', '10', '5', '4', '6', '202', '203', '40', '39']",2,1,1,0,SFAF--F-B-P-M
2919,SFAF30-375-F50-B30-P25-M16,11-203-40-4-6-5-202-3-39-10,"['11', '203', '40', '4', '6', '5', '202', '3', '39', '10']",2,1,1,0,SFAF--F-B-P-M
2920,SFAG12-200-F19-P9-M6,39-40-6-202-10-5-4-203-3-11,"['39', '40', '6', '202', '10', '5', '4', '203', '3', '11']",2,1,1,0,SFAG--F-P-M
2921,SFAG15-125-F6-P10-M5,202-4-10-5-203-11-6-3-39-40,"['202', '4', '10', '5', '203', '11', '6', '3', '39', '40']",2,1,1,0,SFAG--F-P-M
2922,SFAG16-120-F2-P12-M6,40-39-202-10-4-3-6-5-11-203,"['40', '39', '202', '10', '4', '3', '6', '5', '11', '203']",2,1,1,0,SFAG--F-P-M
2923,SFAG16-300-F10-P12-M5,40-39-3-4-203-5-10-202-6-11,"['40', '39', '3', '4', '203', '5', '10', '202', '6', '11']",2,1,1,0,SFAG--F-P-M
2924,SFAG20-25-F8-P12-M8,203-10-11-39-6-202-4-5-3-40,"['203', '10', '11', '39', '6', '202', '4', '5', '3', '40']",2,1,1,0,SFAG--F-P-M
2925,SFAG25-200-F27-P15-M8,202-10-6-5-203-4-3-11-40-39,"['202', '10', '6', '5', '203', '4', '3', '11', '40', '39']",2,1,1,0,SFAG--F-P-M
2926,SFAG40-70-F20-P20-M10,5-202-203-4-3-6-10-40-11-39,"['5', '202', '203', '4', '3', '6', '10', '40', '11', '39']",2,1,1,0,SFAG--F-P-M
2927,SFAH10-115-F3-P7-M4-T10,6-4-10-5-202-39-203-11-3-40,"['6', '4', '10', '5', '202', '39', '203', '11', '3', '40']",2,1,1,0,SFAH--F-P-M-T
2928,SFAH10-115-F3-P7-M4-T10,6-5-4-3-10-203-11-39-202-40,"['6', '5', '4', '3', '10', '203', '11', '39', '202', '40']",2,1,1,0,SFAH--F-P-M-T
2929,SFAH10-115-F3-P7-M4-T7,6-5-3-4-39-202-10-203-40-11,"['6', '5', '3', '4', '39', '202', '10', '203', '40', '11']",2,1,1,0,SFAH--F-P-M-T
2930,SFAH10-115-F3-P7-M4-T7,39-11-4-5-40-6-3,"['39', '11', '4', '5', '40', '6', '3']",0,1,1,0,SFAH--F-P-M-T
2931,SFAH12-105-F5-P8-M4-T5,5-40-3-4-203-11-202-6-39-10,"['5', '40', '3', '4', '203', '11', '202', '6', '39', '10']",2,1,1,0,SFAH--F-P-M-T
2932,SFAH15-36-F5-P8-M5-T5,4-5-11-202-10-6-39-40-3-203,"['4', '5', '11', '202', '10', '6', '39', '40', '3', '203']",2,1,1,0,SFAH--F-P-M-T
2933,SFAH20-127-F19-P16-M6-T19,202-6-5-4-39-11-203-3-40-10,"['202', '6', '5', '4', '39', '11', '203', '3', '40', '10']",2,1,1,0,SFAH--F-P-M-T
2934,SFAH20-127-F19-P16-M6-T19,40-3-4-202-203-11-6-5-39-10,"['40', '3', '4', '202', '203', '11', '6', '5', '39', '10']",2,1,1,0,SFAH--F-P-M-T
2935,SFAH20-127-F19-P16-M6-T19,40-3-39-202-4-10-203-11-6-5,"['40', '3', '39', '202', '4', '10', '203', '11', '6', '5']",2,1,1,0,SFAH--F-P-M-T
2936,SFAH20-127-F19-P16-M6-T19,39-40-202-4-5-10-6-11-203-3,"['39', '40', '202', '4', '5', '10', '6', '11', '203', '3']",2,1,1,0,SFAH--F-P-M-T
2937,SFAH20-248-F11-P15-M8-T11,202-6-11-5-10-3-39-4-40-203,"['202', '6', '11', '5', '10', '3', '39', '4', '40', '203']",2,1,1,0,SFAH--F-P-M-T
2938,SFAH20-523-F24-P16-M6-T3,5-203-202-10-6-3-4-11-39-40,"['5', '203', '202', '10', '6', '3', '4', '11', '39', '40']",2,1,1,0,SFAH--F-P-M-T
2939,SFAH20-861-F5-P15-M10-T5,4-39-40-5-11-3-203-10-202,"['4', '39', '40', '5', '11', '3', '203', '10', '202']",2,1,1,0,SFAH--F-P-M-T
2940,SFAH25-40-F2-P8-M4-T2,202-6-4-3-203-10-5-40-39-11,"['202', '6', '4', '3', '203', '10', '5', '40', '39', '11']",2,1,1,0,SFAH--F-P-M-T
2941,SFAH25-550-F15-P20-M10-T15-LKC,11-10-202-4-40-5-203-3-6-39,"['11', '10', '202', '4', '40', '5', '203', '3', '6', '39']",2,1,1,0,SFAH--F-P-M-T-LKC
2942,SFAH30-251-F10-P26-MD12-T10-LKC-SC20,202-3-4-5-6-39-10-12-203-11-430-431-13-40,"['202', '3', '4', '5', '6', '39', '10', '12', '203', '11', '430', '431', '13', '40']",2,1,1,1,SFAH--F-P-MD-T-LKC-SC
2943,SFAH35-1044-F5-P30-M8-T11,5-4-6-3-39-11-10-202-203-40,"['5', '4', '6', '3', '39', '11', '10', '202', '203', '40']",2,1,1,0,SFAH--F-P-M-T
2944,SFAH50-800-F28-P30-M12-T18,11-6-202-10-39-3-40-4-5-203,"['11', '6', '202', '10', '39', '3', '40', '4', '5', '203']",2,1,1,0,SFAH--F-P-M-T
2945,SFAJ12-382-F32-P10-T10,39-11-5-6-203-202-10-3-40-4,"['39', '11', '5', '6', '203', '202', '10', '3', '40', '4']",2,1,1,0,SFAJ--F-P-T
2946,SFAJ12-382-F32-P10-T24,5-39-40-11-3-6-202-4-10-203,"['5', '39', '40', '11', '3', '6', '202', '4', '10', '203']",2,1,1,0,SFAJ--F-P-T
2947,SFAJ12-600-F10-P10-T10,3-5-6-203-10-39-4-40-202-11,"['3', '5', '6', '203', '10', '39', '4', '40', '202', '11']",2,1,1,0,SFAJ--F-P-T
2948,SFAJ12-600-F20-P10-T20,202-10-5-6-40-203-4-11-39-3,"['202', '10', '5', '6', '40', '203', '4', '11', '39', '3']",2,1,1,0,SFAJ--F-P-T
2949,SFAJ15-153-F8-P8-T8-WRC19-Y19,13-39-488-12-489-40-203-4-6-202-5-10-3-11,"['13', '39', '488', '12', '489', '40', '203', '4', '6', '202', '5', '10', '3', '11']",2,1,1,1,SFAJ--F-P-T-WRC-Y
2950,SFAJ20-998-F13-P16-T13,40-11-39-6-5-3-4-203-202-10,"['40', '11', '39', '6', '5', '3', '4', '203', '202', '10']",2,1,1,0,SFAJ--F-P-T
2951,SFAJ50-150-F40-P12-T48,3-6-4-5-202-10-11-203-40-39,"['3', '6', '4', '5', '202', '10', '11', '203', '40', '39']",2,1,1,0,SFAJ--F-P-T
2952,SFAK10-40-F5,10-200-11-201-40-39-502-12-13-503,"['10', '200', '11', '201', '40', '39', '502', '12', '13', '503']",1,0,0,1,SFAK--F
2953,SFAK10-40-F5,201-11-200-10-40-39-13-503-502-12,"['201', '11', '200', '10', '40', '39', '13', '503', '502', '12']",1,0,0,1,SFAK--F
2954,SFAK12-118-F8,503-502-13-12-40-203-39-11-10-202-3-4-5-6,"['503', '502', '13', '12', '40', '203', '39', '11', '10', '202', '3', '4', '5', '6']",2,1,1,1,SFAK--F
2955,SFAK15-235-F5,203-503-13-12-3-39-40-502-202-4-5-10-11,"['203', '503', '13', '12', '3', '39', '40', '502', '202', '4', '5', '10', '11']",2,1,1,1,SFAK--F
2956,SFAK30-70-F10,10-502-12-503-40-11-13-202-39-203,"['10', '502', '12', '503', '40', '11', '13', '202', '39', '203']",2,0,0,1,SFAK--F
2957,SFAK30-70-F10,203-10-502-13-11-503-202-40-39-12,"['203', '10', '502', '13', '11', '503', '202', '40', '39', '12']",2,0,0,1,SFAK--F
2958,SFAK30-82-F10,4-39-13-40-503-3-12-203-202-10-11-502,"['4', '39', '13', '40', '503', '3', '12', '203', '202', '10', '11', '502']",2,1,0,1,SFAK--F
2959,SFAK30-90-F10,202-39-3-11-13-12-10-503-502-40-4-203,"['202', '39', '3', '11', '13', '12', '10', '503', '502', '40', '4', '203']",2,1,0,1,SFAK--F
2960,SFAL10-45-B15-S15,4-6-5-3-203-40-11-39-10-202,"['4', '6', '5', '3', '203', '40', '11', '39', '10', '202']",2,1,1,0,SFAL--B-S
2961,SFAL20-300-B100-S50-SC5,39-40-6-3-430-13-431-4-12-5-11,"['39', '40', '6', '3', '430', '13', '431', '4', '12', '5', '11']",0,1,1,1,SFAL--B-S-SC
2962,SFAL4-158-B10-S10,202-39-5-10-4-203-6-3-11-40,"['202', '39', '5', '10', '4', '203', '6', '3', '11', '40']",2,1,1,0,SFAL--B-S
2963,SFAL4-158-B10-S10,4-3-6-5-39-40-202-10-203-11,"['4', '3', '6', '5', '39', '40', '202', '10', '203', '11']",2,1,1,0,SFAL--B-S
2964,SFAL4-40-B8-S8,202-10-39-203-11-40-4-3-5-6,"['202', '10', '39', '203', '11', '40', '4', '3', '5', '6']",2,1,1,0,SFAL--B-S
2965,SFAL5-30-B10-S10,11-202-3-4-5-10-39-40-6-203,"['11', '202', '3', '4', '5', '10', '39', '40', '6', '203']",2,1,1,0,SFAL--B-S
2966,SFAL5-39-B6-S12,202-11-203-40-10-39-3-5-4,"['202', '11', '203', '40', '10', '39', '3', '5', '4']",2,1,1,0,SFAL--B-S
2967,SFAL6-127-B22-S29,11-40-3-6-39-4-5,"['11', '40', '3', '6', '39', '4', '5']",0,1,1,0,SFAL--B-S
2968,SFAL8-154-B16-S40,4-202-6-3-40-10-39-5-11-203,"['4', '202', '6', '3', '40', '10', '39', '5', '11', '203']",2,1,1,0,SFAL--B-S
2969,SFAL8-240-B20-S20,202-4-10-3-5-40-203-11-39,"['202', '4', '10', '3', '5', '40', '203', '11', '39']",2,1,1,0,SFAL--B-S
2970,SFAM10-117-F25-B10-P5-T25-S10-Q5,3-11-6-10-4-202-5-203-39-40,"['3', '11', '6', '10', '4', '202', '5', '203', '39', '40']",2,1,1,0,SFAM--F-B-P-T-S-Q
2971,SFAM10-117-F25-B10-P5-T25-S10-Q5,3-5-202-203-4-11-6-10-40-39,"['3', '5', '202', '203', '4', '11', '6', '10', '40', '39']",2,1,1,0,SFAM--F-B-P-T-S-Q
2972,SFAM10-126-F25-B10-P5-T25-S10-Q5,3-6-5-4-39-10-202-11-203-40,"['3', '6', '5', '4', '39', '10', '202', '11', '203', '40']",2,1,1,0,SFAM--F-B-P-T-S-Q
2973,SFAM10-126-F25-B10-P5-T25-S10-Q5,6-4-3-5-39-10-202-40-11-203,"['6', '4', '3', '5', '39', '10', '202', '40', '11', '203']",2,1,1,0,SFAM--F-B-P-T-S-Q
2974,SFAM10-240-F15-B12-P8-T15-S12-Q8,39-202-40-3-4-10-6-5-203-11,"['39', '202', '40', '3', '4', '10', '6', '5', '203', '11']",2,1,1,0,SFAM--F-B-P-T-S-Q
2975,SFAM12-140-F19-B11-P8-T13-S10-Q8-SC10,6-12-430-431-11-203-13-10-3-39-5-4-40-202,"['6', '12', '430', '431', '11', '203', '13', '10', '3', '39', '5', '4', '40', '202']",2,1,1,1,SFAM--F-B-P-T-S-Q-SC
2976,SFAM16-175-F27-B15-P10-T27-S15-Q10,5-40-4-6-10-203-39-11-202-3,"['5', '40', '4', '6', '10', '203', '39', '11', '202', '3']",2,1,1,0,SFAM--F-B-P-T-S-Q
2977,SFAM16-255-F20-B15-P10-T20-S15-Q10-RC30,10-202-4-11-203-3-5-6-39-13-12-40-425-424,"['10', '202', '4', '11', '203', '3', '5', '6', '39', '13', '12', '40', '425', '424']",2,1,1,1,SFAM--F-B-P-T-S-Q-RC
2978,SFAM18-300-F24-B19-P12-T50-S45-Q12,40-39-10-202-5-4-3-11-203-6,"['40', '39', '10', '202', '5', '4', '3', '11', '203', '6']",2,1,1,0,SFAM--F-B-P-T-S-Q
2979,SFAM20-167-F17-B14-P10-T20-S17-Q10-PC-QC,5-202-4-10-3-39-40-203-11,"['5', '202', '4', '10', '3', '39', '40', '203', '11']",2,1,1,0,SFAM--F-B-P-T-S-Q-PC-QC
2980,SFAM20-456-F29-B19-P12-T33-S19-Q12,202-10-203-40-11-39,"['202', '10', '203', '40', '11', '39']",2,0,0,0,SFAM--F-B-P-T-S-Q
2981,SFAM20-456-F29-B19-P12-T33-S19-Q12,39-203-11-40-6-10-202-4-3-5,"['39', '203', '11', '40', '6', '10', '202', '4', '3', '5']",2,1,1,0,SFAM--F-B-P-T-S-Q
2982,SFAM25-800-F30-B20-P12-T30-S20-Q12,6-4-40-5-10-202-39-3-203-11,"['6', '4', '40', '5', '10', '202', '39', '3', '203', '11']",2,1,1,0,SFAM--F-B-P-T-S-Q
2983,SFAM30-530-F65-B60-PMC25-T65-S60-QMC25,6-3-10-4-202-5-40-11-203-39,"['6', '3', '10', '4', '202', '5', '40', '11', '203', '39']",2,1,1,0,SFAM--F-B-PMC-T-S-QMC
2984,SFAM30-707-F100-B52-P24-T99-S52-Q24,3-202-4-6-203-10-11-5-39-40,"['3', '202', '4', '6', '203', '10', '11', '5', '39', '40']",2,1,1,0,SFAM--F-B-P-T-S-Q
2985,SFAM4-63-F6-B3-P3-T15-S13-Q3,202-10-203-11-39-40-5-6-4-3,"['202', '10', '203', '11', '39', '40', '5', '6', '4', '3']",2,1,1,0,SFAM--F-B-P-T-S-Q
2986,SFAM4-63-F6-B3-P3-T15-S7-Q3,4-203-10-5-202-3-40-11-39,"['4', '203', '10', '5', '202', '3', '40', '11', '39']",2,1,1,0,SFAM--F-B-P-T-S-Q
2987,SFAM40-470-F60-B55-PMC30-T50-S45-QMC25,11-39-202-10-40-203-3-5-4,"['11', '39', '202', '10', '40', '203', '3', '5', '4']",2,1,1,0,SFAM--F-B-PMC-T-S-QMC
2988,SFAM6-60-F8-B6-P5-T8-S6-Q5-SC5,13-40-39-430-431-10-202-12-11-203,"['13', '40', '39', '430', '431', '10', '202', '12', '11', '203']",2,0,0,1,SFAM--F-B-P-T-S-Q-SC
2989,SFAM6-69-F8-B6-P4-T7-S5-Q4,11-6-203-39-3-4-10-202-5-40,"['11', '6', '203', '39', '3', '4', '10', '202', '5', '40']",2,1,1,0,SFAM--F-B-P-T-S-Q
2990,SFAM6-71-F8-B6-P4-T7-S5-Q4,11-39-40,"['11', '39', '40']",0,0,0,0,SFAM--F-B-P-T-S-Q
2991,SFAM8-197-F12-B7-P4-T12-S7-Q4,203-39-202-40-11-10-5-4-3-6,"['203', '39', '202', '40', '11', '10', '5', '4', '3', '6']",2,1,1,0,SFAM--F-B-P-T-S-Q
2992,SFAN10-25-F8-B6-P6,203-40-39-10-202-6-4-11-3-5,"['203', '40', '39', '10', '202', '6', '4', '11', '3', '5']",2,1,1,0,SFAN--F-B-P
2993,SFAN10-422-F28-B25-P8,5-11-203-6-3-202-10-4-40-39,"['5', '11', '203', '6', '3', '202', '10', '4', '40', '39']",2,1,1,0,SFAN--F-B-P
2994,SFAN12-100-F7-B4-P8,39-40-11-203-202-3-10,"['39', '40', '11', '203', '202', '3', '10']",2,1,0,0,SFAN--F-B-P
2995,SFAN12-180-F13-B10-P10,40-11-39-3-4,"['40', '11', '39', '3', '4']",0,1,0,0,SFAN--F-B-P
2996,SFAN12-180-F13-B10-P10,39-40-11-203-202-10-4-3,"['39', '40', '11', '203', '202', '10', '4', '3']",2,1,0,0,SFAN--F-B-P
2997,SFAN12-40-F28-B15-P8,11-10-203-39-40-202,"['11', '10', '203', '39', '40', '202']",2,0,0,0,SFAN--F-B-P
2998,SFAN12-55-F8-B3-P5,6-203-10-11-202-4-5-40-39-3,"['6', '203', '10', '11', '202', '4', '5', '40', '39', '3']",2,1,1,0,SFAN--F-B-P
2999,SFAN13-510-F15-B12-P10,203-11-4-39-5-6-40-3-10-202,"['203', '11', '4', '39', '5', '6', '40', '3', '10', '202']",2,1,1,0,SFAN--F-B-P
3000,SFAN15-45-F20-B17-P6,203-6-5-3-10-4-40-39-11-202,"['203', '6', '5', '3', '10', '4', '40', '39', '11', '202']",2,1,1,0,SFAN--F-B-P
3001,SFAN16-340-F25-B22-P10-SC30,203-10-202-11-431-13-430-40-12-39,"['203', '10', '202', '11', '431', '13', '430', '40', '12', '39']",2,0,0,1,SFAN--F-B-P-SC
3002,SFAN20-56-F15-B12-P10-LKC,10-203-39-40-202-11-6-5-4-3,"['10', '203', '39', '40', '202', '11', '6', '5', '4', '3']",2,1,1,0,SFAN--F-B-P-LKC
3003,SFAN20-600-F10-B8-P6,3-11-10-40-202-4-39-203,"['3', '11', '10', '40', '202', '4', '39', '203']",2,1,0,0,SFAN--F-B-P
3004,SFAN20-800-F10-B8-P6,40-4-3-5-10-202-6-39-11-203,"['40', '4', '3', '5', '10', '202', '6', '39', '11', '203']",2,1,1,0,SFAN--F-B-P
3005,SFAN25-50-F14-B10-P8-PC,10-4-3-203-202-6-5-11-39-40,"['10', '4', '3', '203', '202', '6', '5', '11', '39', '40']",2,1,1,0,SFAN--F-B-P-PC
3006,SFAN25-685-F35-B22-P16,5-202-3-6-40-4-10-203-11-39,"['5', '202', '3', '6', '40', '4', '10', '203', '11', '39']",2,1,1,0,SFAN--F-B-P
3007,SFAN30-48-F11-B8-P8-PC,40-39-203-10-202-4-3-11-6-5,"['40', '39', '203', '10', '202', '4', '3', '11', '6', '5']",2,1,1,0,SFAN--F-B-P-PC
3008,SFAN30-48-F11-B8-P8-PC,6-11-203-40-202-39-3-10-4-5,"['6', '11', '203', '40', '202', '39', '3', '10', '4', '5']",2,1,1,0,SFAN--F-B-P-PC
3009,SFAN35-210-F50-B35-P16,6-203-11-10-5-40-3-39-4-202,"['6', '203', '11', '10', '5', '40', '3', '39', '4', '202']",2,1,1,0,SFAN--F-B-P
3010,SFAN35-560-F25-B15-P16,203-10-202-40-11-5-3-6-4-39,"['203', '10', '202', '40', '11', '5', '3', '6', '4', '39']",2,1,1,0,SFAN--F-B-P
3011,SFAN5-200-F15-B8-P4,10-202-203-11-40-39,"['10', '202', '203', '11', '40', '39']",2,0,0,0,SFAN--F-B-P
3012,SFAN5-25-F7-B5-P4,6-202-5-4-10-3-11-40-39-203,"['6', '202', '5', '4', '10', '3', '11', '40', '39', '203']",2,1,1,0,SFAN--F-B-P
3013,SFAN5-25-F7-B5-P4,6-3-11-202-5-4-203-10-39-40,"['6', '3', '11', '202', '5', '4', '203', '10', '39', '40']",2,1,1,0,SFAN--F-B-P
